,Unnamed: 0,month,averagePlayers,gain,gainInPercent,peakPlayers,id,name,playingTwelveHoursAgo,twentyFourHourPeek,allTimePeek
14829,44,February 2019,6898.38,1699.6,32.69,19035,264710,Subnautica,1987,2921,50876
14830,45,January 2019,5198.78,1420.49,37.6,9338,264710,Subnautica,1987,2921,50876
14831,46,December 2018,3778.3,1303.48,52.67,8980,264710,Subnautica,1987,2921,50876
14832,47,November 2018,2474.82,122.24,5.2,5664,264710,Subnautica,1987,2921,50876
14833,48,October 2018,2352.58,-121.03,-4.89,4461,264710,Subnautica,1987,2921,50876
14834,49,September 2018,2473.61,-237.12,-8.75,4646,264710,Subnautica,1987,2921,50876
14835,50,August 2018,2710.72,-1130.32,-29.43,4445,264710,Subnautica,1987,2921,50876
14836,51,July 2018,3841.05,-698.23,-15.38,6579,264710,Subnautica,1987,2921,50876
14837,52,June 2018,4539.27,1588.54,53.84,10093,264710,Subnautica,1987,2921,50876
14838,53,May 2018,2950.74,-1121.52,-27.54,5296,264710,Subnautica,1987,2921,50876
14839,54,April 2018,4072.26,-3318.84,-44.9,8572,264710,Subnautica,1987,2921,50876
14840,55,March 2018,7391.09,-9931.34,-57.33,16615,264710,Subnautica,1987,2921,50876
14841,56,February 2018,17322.44,6749.26,63.83,44646,264710,Subnautica,1987,2921,50876
14842,57,January 2018,10573.18,7746.76,274.08,50876,264710,Subnautica,1987,2921,50876
14843,58,December 2017,2826.41,1056.33,59.68,5526,264710,Subnautica,1987,2921,50876
14844,59,November 2017,1770.08,-95.98,-5.14,3600,264710,Subnautica,1987,2921,50876
14845,60,October 2017,1866.06,-335.52,-15.24,4019,264710,Subnautica,1987,2921,50876
14846,61,September 2017,2201.58,-64.08,-2.83,4514,264710,Subnautica,1987,2921,50876
14847,62,August 2017,2265.65,-1017.13,-30.98,4648,264710,Subnautica,1987,2921,50876
14848,63,July 2017,3282.78,516.07,18.65,7016,264710,Subnautica,1987,2921,50876
14849,64,June 2017,2766.71,125.74,4.76,7105,264710,Subnautica,1987,2921,50876
14850,65,May 2017,2640.97,172.29,6.98,5090,264710,Subnautica,1987,2921,50876
14851,66,April 2017,2468.68,60.3,2.5,6434,264710,Subnautica,1987,2921,50876
14852,67,March 2017,2408.37,-350.05,-12.69,6242,264710,Subnautica,1987,2921,50876
14853,68,February 2017,2758.42,-1248.64,-31.16,5279,264710,Subnautica,1987,2921,50876
14854,69,January 2017,4007.06,872.76,27.85,8736,264710,Subnautica,1987,2921,50876
14855,70,December 2016,3134.3,1689.84,116.99,8589,264710,Subnautica,1987,2921,50876
14856,71,November 2016,1444.46,9.32,0.65,3958,264710,Subnautica,1987,2921,50876
14857,72,October 2016,1435.14,-514.88,-26.4,3246,264710,Subnautica,1987,2921,50876
14858,73,September 2016,1950.02,-195.49,-9.11,4174,264710,Subnautica,1987,2921,50876
14859,74,August 2016,2145.51,-412.63,-16.13,6543,264710,Subnautica,1987,2921,50876
14860,75,July 2016,2558.14,-62.18,-2.37,6988,264710,Subnautica,1987,2921,50876
14861,76,June 2016,2620.32,688.27,35.62,7452,264710,Subnautica,1987,2921,50876
14862,77,May 2016,1932.06,245.6,14.56,4391,264710,Subnautica,1987,2921,50876
14863,78,April 2016,1686.46,-691.05,-29.07,3996,264710,Subnautica,1987,2921,50876
14864,79,March 2016,2377.51,823.13,52.96,6371,264710,Subnautica,1987,2921,50876
14865,80,February 2016,1554.38,21.45,1.4,4137,264710,Subnautica,1987,2921,50876
14866,81,January 2016,1532.92,886.46,137.13,3339,264710,Subnautica,1987,2921,50876
14867,82,December 2015,646.46,292.5,82.63,2334,264710,Subnautica,1987,2921,50876
14868,83,November 2015,353.96,21.08,6.33,971,264710,Subnautica,1987,2921,50876
14869,84,October 2015,332.89,-134.84,-28.83,694,264710,Subnautica,1987,2921,50876
14870,85,September 2015,467.73,-307.39,-39.66,1200,264710,Subnautica,1987,2921,50876
14871,86,August 2015,775.12,406.79,110.44,1727,264710,Subnautica,1987,2921,50876
14872,87,July 2015,368.33,-63.22,-14.65,900,264710,Subnautica,1987,2921,50876
14873,88,June 2015,431.55,-55.52,-11.4,842,264710,Subnautica,1987,2921,50876
14874,89,May 2015,487.07,25.67,5.56,1370,264710,Subnautica,1987,2921,50876
14875,90,April 2015,461.4,143.76,45.26,1249,264710,Subnautica,1987,2921,50876
14876,91,March 2015,317.63,243.11,326.24,1191,264710,Subnautica,1987,2921,50876
14877,92,February 2015,74.52,46.47,165.64,220,264710,Subnautica,1987,2921,50876
14878,93,January 2015,28.05,12.62,81.82,105,264710,Subnautica,1987,2921,50876
14879,94,December 2014,15.43,12.39,407.49,69,264710,Subnautica,1987,2921,50876
14880,95,November 2014,3.04,1.5,97.72,16,264710,Subnautica,1987,2921,50876
14881,96,October 2014,1.54,1.39,956.45,25,264710,Subnautica,1987,2921,50876
14882,97,September 2014,0.15,0.08,114.83,3,264710,Subnautica,1987,2921,50876
14883,98,August 2014,0.07,-0.1,-59.07,1,264710,Subnautica,1987,2921,50876
14884,99,July 2014,0.17,0.15,740.0,3,264710,Subnautica,1987,2921,50876
14885,100,June 2014,0.02,-0.03,-59.95,2,264710,Subnautica,1987,2921,50876
14886,101,May 2014,0.05,-0.31,-86.2,1,264710,Subnautica,1987,2921,50876
14887,102,April 2014,0.36,0.32,767.67,11,264710,Subnautica,1987,2921,50876
14888,103,March 2014,0.04,,,2,264710,Subnautica,1987,2921,50876
14889,0,October 2022,14.23,-0.1,-0.94,33,264200,One Finger Death Punch,13,25,1857
14890,1,September 2022,14.36,1.32,10.11,29,264200,One Finger Death Punch,13,25,1857
14891,2,August 2022,13.04,-3.88,-22.94,30,264200,One Finger Death Punch,13,25,1857
14892,3,July 2022,16.93,2.21,15.03,33,264200,One Finger Death Punch,13,25,1857
14893,4,June 2022,14.72,-0.05,-0.32,40,264200,One Finger Death Punch,13,25,1857
14894,5,May 2022,14.76,-1.13,-7.12,31,264200,One Finger Death Punch,13,25,1857
14895,6,April 2022,15.9,0.69,4.55,37,264200,One Finger Death Punch,13,25,1857
14896,7,March 2022,15.2,-0.06,-0.4,34,264200,One Finger Death Punch,13,25,1857
14897,8,February 2022,15.26,-2.18,-12.49,34,264200,One Finger Death Punch,13,25,1857
14898,9,January 2022,17.44,0.61,3.63,40,264200,One Finger Death Punch,13,25,1857
14899,10,December 2021,16.83,3.06,22.2,34,264200,One Finger Death Punch,13,25,1857
14900,11,November 2021,13.77,0.3,2.19,30,264200,One Finger Death Punch,13,25,1857
14901,12,October 2021,13.48,-1.66,-10.96,29,264200,One Finger Death Punch,13,25,1857
14902,13,September 2021,15.14,-1.28,-7.78,32,264200,One Finger Death Punch,13,25,1857
14903,14,August 2021,16.41,-1.83,-10.03,33,264200,One Finger Death Punch,13,25,1857
14904,15,July 2021,18.24,1.39,8.27,37,264200,One Finger Death Punch,13,25,1857
14905,16,June 2021,16.85,0.13,0.8,34,264200,One Finger Death Punch,13,25,1857
14906,17,May 2021,16.72,1.0,6.35,41,264200,One Finger Death Punch,13,25,1857
14907,18,April 2021,15.72,-2.49,-13.68,30,264200,One Finger Death Punch,13,25,1857
14908,19,March 2021,18.21,0.22,1.22,37,264200,One Finger Death Punch,13,25,1857
14909,20,February 2021,17.99,-0.36,-1.96,34,264200,One Finger Death Punch,13,25,1857
14910,21,January 2021,18.35,-1.31,-6.66,39,264200,One Finger Death Punch,13,25,1857
14911,22,December 2020,19.66,-1.06,-5.13,38,264200,One Finger Death Punch,13,25,1857
14912,23,November 2020,20.72,2.22,11.97,54,264200,One Finger Death Punch,13,25,1857
14913,24,October 2020,18.51,1.0,5.7,36,264200,One Finger Death Punch,13,25,1857
14914,25,September 2020,17.51,-1.93,-9.92,40,264200,One Finger Death Punch,13,25,1857
14915,26,August 2020,19.44,-0.9,-4.43,39,264200,One Finger Death Punch,13,25,1857
14916,27,July 2020,20.34,-0.56,-2.68,47,264200,One Finger Death Punch,13,25,1857
14917,28,June 2020,20.9,-3.98,-16.01,43,264200,One Finger Death Punch,13,25,1857
14918,29,May 2020,24.88,1.31,5.54,51,264200,One Finger Death Punch,13,25,1857
14919,30,April 2020,23.57,-2.46,-9.45,50,264200,One Finger Death Punch,13,25,1857
14920,31,March 2020,26.04,4.47,20.75,55,264200,One Finger Death Punch,13,25,1857
14921,32,February 2020,21.56,-2.82,-11.55,44,264200,One Finger Death Punch,13,25,1857
14922,33,January 2020,24.38,-1.13,-4.45,52,264200,One Finger Death Punch,13,25,1857
14923,34,December 2019,25.51,1.05,4.27,50,264200,One Finger Death Punch,13,25,1857
14924,35,November 2019,24.47,0.03,0.11,48,264200,One Finger Death Punch,13,25,1857
14925,36,October 2019,24.44,-5.54,-18.47,49,264200,One Finger Death Punch,13,25,1857
14926,37,September 2019,29.98,3.32,12.44,62,264200,One Finger Death Punch,13,25,1857
14927,38,August 2019,26.66,-4.78,-15.21,51,264200,One Finger Death Punch,13,25,1857
14928,39,July 2019,31.45,-4.47,-12.44,68,264200,One Finger Death Punch,13,25,1857
14929,40,June 2019,35.91,-1.96,-5.18,77,264200,One Finger Death Punch,13,25,1857
14930,41,May 2019,37.88,-22.93,-37.71,97,264200,One Finger Death Punch,13,25,1857
14931,42,April 2019,60.81,26.11,75.24,150,264200,One Finger Death Punch,13,25,1857
14932,43,March 2019,34.7,-8.1,-18.92,71,264200,One Finger Death Punch,13,25,1857
14933,44,February 2019,42.8,-2.65,-5.82,95,264200,One Finger Death Punch,13,25,1857
14934,45,January 2019,45.44,-5.41,-10.64,99,264200,One Finger Death Punch,13,25,1857
14935,46,December 2018,50.85,7.3,16.77,106,264200,One Finger Death Punch,13,25,1857
14936,47,November 2018,43.55,9.56,28.11,121,264200,One Finger Death Punch,13,25,1857
14937,48,October 2018,33.99,-4.92,-12.65,74,264200,One Finger Death Punch,13,25,1857
14938,49,September 2018,38.92,-4.89,-11.17,77,264200,One Finger Death Punch,13,25,1857
14939,50,August 2018,43.81,-19.91,-31.24,79,264200,One Finger Death Punch,13,25,1857
14940,51,July 2018,63.72,-0.38,-0.59,142,264200,One Finger Death Punch,13,25,1857
14941,52,June 2018,64.1,12.41,24.0,168,264200,One Finger Death Punch,13,25,1857
14942,53,May 2018,51.69,-5.67,-9.89,107,264200,One Finger Death Punch,13,25,1857
14943,54,April 2018,57.36,-26.64,-31.71,108,264200,One Finger Death Punch,13,25,1857
14944,55,March 2018,84.0,16.45,24.35,198,264200,One Finger Death Punch,13,25,1857
14945,56,February 2018,67.55,-13.2,-16.35,166,264200,One Finger Death Punch,13,25,1857
14946,57,January 2018,80.75,-11.67,-12.62,192,264200,One Finger Death Punch,13,25,1857
14947,58,December 2017,92.42,27.05,41.37,235,264200,One Finger Death Punch,13,25,1857
14948,59,November 2017,65.37,14.98,29.74,193,264200,One Finger Death Punch,13,25,1857
14949,60,October 2017,50.39,-11.67,-18.8,108,264200,One Finger Death Punch,13,25,1857
14950,61,September 2017,62.06,-5.32,-7.89,118,264200,One Finger Death Punch,13,25,1857
14951,62,August 2017,67.38,-21.2,-23.94,186,264200,One Finger Death Punch,13,25,1857
14952,63,July 2017,88.58,1.84,2.12,230,264200,One Finger Death Punch,13,25,1857
14953,64,June 2017,86.74,24.04,38.35,259,264200,One Finger Death Punch,13,25,1857
14954,65,May 2017,62.7,3.09,5.18,136,264200,One Finger Death Punch,13,25,1857
14955,66,April 2017,59.61,-2.47,-3.97,113,264200,One Finger Death Punch,13,25,1857
14956,67,March 2017,62.08,-5.12,-7.61,173,264200,One Finger Death Punch,13,25,1857
14957,68,February 2017,67.19,-34.0,-33.6,131,264200,One Finger Death Punch,13,25,1857
14958,69,January 2017,101.19,-6.5,-6.03,290,264200,One Finger Death Punch,13,25,1857
14959,70,December 2016,107.69,27.46,34.22,279,264200,One Finger Death Punch,13,25,1857
14960,71,November 2016,80.23,16.67,26.23,272,264200,One Finger Death Punch,13,25,1857
14961,72,October 2016,63.56,3.47,5.78,129,264200,One Finger Death Punch,13,25,1857
14962,73,September 2016,60.09,-10.44,-14.8,119,264200,One Finger Death Punch,13,25,1857
14963,74,August 2016,70.53,-13.15,-15.71,139,264200,One Finger Death Punch,13,25,1857
14964,75,July 2016,83.68,8.69,11.59,197,264200,One Finger Death Punch,13,25,1857
14965,76,June 2016,74.98,7.25,10.71,178,264200,One Finger Death Punch,13,25,1857
14966,77,May 2016,67.73,-9.99,-12.86,132,264200,One Finger Death Punch,13,25,1857
14967,78,April 2016,77.72,-14.09,-15.35,167,264200,One Finger Death Punch,13,25,1857
14968,79,March 2016,91.82,-32.17,-25.95,180,264200,One Finger Death Punch,13,25,1857
14969,80,February 2016,123.99,-21.2,-14.6,309,264200,One Finger Death Punch,13,25,1857
14970,81,January 2016,145.19,10.56,7.84,435,264200,One Finger Death Punch,13,25,1857
14971,82,December 2015,134.63,31.55,30.6,413,264200,One Finger Death Punch,13,25,1857
14972,83,November 2015,103.08,-25.42,-19.78,281,264200,One Finger Death Punch,13,25,1857
14973,84,October 2015,128.51,33.18,34.81,304,264200,One Finger Death Punch,13,25,1857
14974,85,September 2015,95.32,-24.55,-20.48,207,264200,One Finger Death Punch,13,25,1857
14975,86,August 2015,119.88,-30.45,-20.26,271,264200,One Finger Death Punch,13,25,1857
14976,87,July 2015,150.33,-133.71,-47.07,320,264200,One Finger Death Punch,13,25,1857
14977,88,June 2015,284.03,164.77,138.15,1507,264200,One Finger Death Punch,13,25,1857
14978,89,May 2015,119.27,-11.24,-8.61,237,264200,One Finger Death Punch,13,25,1857
14979,90,April 2015,130.51,-58.87,-31.09,317,264200,One Finger Death Punch,13,25,1857
14980,91,March 2015,189.38,49.32,35.21,471,264200,One Finger Death Punch,13,25,1857
14981,92,February 2015,140.06,-62.32,-30.79,414,264200,One Finger Death Punch,13,25,1857
14982,93,January 2015,202.38,47.28,30.48,647,264200,One Finger Death Punch,13,25,1857
14983,94,December 2014,155.1,59.83,62.8,334,264200,One Finger Death Punch,13,25,1857
14984,95,November 2014,95.27,21.96,29.95,317,264200,One Finger Death Punch,13,25,1857
14985,96,October 2014,73.31,-32.24,-30.54,152,264200,One Finger Death Punch,13,25,1857
14986,97,September 2014,105.55,-33.58,-24.13,276,264200,One Finger Death Punch,13,25,1857
14987,98,August 2014,139.13,18.61,15.44,529,264200,One Finger Death Punch,13,25,1857
14988,99,July 2014,120.52,-24.78,-17.05,324,264200,One Finger Death Punch,13,25,1857
14989,100,June 2014,145.3,42.55,41.42,437,264200,One Finger Death Punch,13,25,1857
14990,101,May 2014,102.75,-62.93,-37.98,220,264200,One Finger Death Punch,13,25,1857
14991,102,April 2014,165.68,-226.16,-57.72,481,264200,One Finger Death Punch,13,25,1857
14992,103,March 2014,391.84,,,1857,264200,One Finger Death Punch,13,25,1857
14993,0,October 2022,2924.53,-304.2,-9.42,6904,262060,Darkest Dungeon®,3563,6904,19285
14994,1,September 2022,3228.74,421.46,15.01,7108,262060,Darkest Dungeon®,3563,6904,19285
14995,2,August 2022,2807.29,-360.87,-11.39,5042,262060,Darkest Dungeon®,3563,6904,19285
14996,3,July 2022,3168.15,534.62,20.3,5269,262060,Darkest Dungeon®,3563,6904,19285
14997,4,June 2022,2633.53,44.68,1.73,4928,262060,Darkest Dungeon®,3563,6904,19285
14998,5,May 2022,2588.85,-763.82,-22.78,4632,262060,Darkest Dungeon®,3563,6904,19285
14999,6,April 2022,3352.67,1526.6,83.6,10467,262060,Darkest Dungeon®,3563,6904,19285
15000,7,March 2022,1826.07,-724.18,-28.4,2927,262060,Darkest Dungeon®,3563,6904,19285
15001,8,February 2022,2550.25,-946.45,-27.07,4664,262060,Darkest Dungeon®,3563,6904,19285
15002,9,January 2022,3496.7,116.24,3.44,6382,262060,Darkest Dungeon®,3563,6904,19285
15003,10,December 2021,3380.46,-1516.76,-30.97,5856,262060,Darkest Dungeon®,3563,6904,19285
15004,11,November 2021,4897.23,821.3,20.15,11482,262060,Darkest Dungeon®,3563,6904,19285
15005,12,October 2021,4075.92,-1366.58,-25.11,12236,262060,Darkest Dungeon®,3563,6904,19285
15006,13,September 2021,5442.5,1425.22,35.48,12816,262060,Darkest Dungeon®,3563,6904,19285
15007,14,August 2021,4017.28,227.82,6.01,7419,262060,Darkest Dungeon®,3563,6904,19285
15008,15,July 2021,3789.45,865.28,29.59,6455,262060,Darkest Dungeon®,3563,6904,19285
15009,16,June 2021,2924.17,-689.83,-19.09,5561,262060,Darkest Dungeon®,3563,6904,19285
15010,17,May 2021,3614.0,226.83,6.7,8358,262060,Darkest Dungeon®,3563,6904,19285
15011,18,April 2021,3387.17,-2010.41,-37.25,7558,262060,Darkest Dungeon®,3563,6904,19285
15012,19,March 2021,5397.58,2008.07,59.24,12931,262060,Darkest Dungeon®,3563,6904,19285
15013,20,February 2021,3389.51,-556.57,-14.1,5821,262060,Darkest Dungeon®,3563,6904,19285
15014,21,January 2021,3946.09,746.59,23.33,6314,262060,Darkest Dungeon®,3563,6904,19285
15015,22,December 2020,3199.49,-235.2,-6.85,5870,262060,Darkest Dungeon®,3563,6904,19285
15016,23,November 2020,3434.69,1033.93,43.07,6416,262060,Darkest Dungeon®,3563,6904,19285
15017,24,October 2020,2400.76,-650.47,-21.32,5892,262060,Darkest Dungeon®,3563,6904,19285
15018,25,September 2020,3051.23,123.12,4.2,6027,262060,Darkest Dungeon®,3563,6904,19285
15019,26,August 2020,2928.11,-638.38,-17.9,4214,262060,Darkest Dungeon®,3563,6904,19285
15020,27,July 2020,3566.48,-1742.61,-32.82,6342,262060,Darkest Dungeon®,3563,6904,19285
15021,28,June 2020,5309.09,1051.14,24.69,17363,262060,Darkest Dungeon®,3563,6904,19285
15022,29,May 2020,4257.96,475.59,12.57,18667,262060,Darkest Dungeon®,3563,6904,19285
15023,30,April 2020,3782.37,-103.73,-2.67,6841,262060,Darkest Dungeon®,3563,6904,19285
15024,31,March 2020,3886.09,855.53,28.23,7643,262060,Darkest Dungeon®,3563,6904,19285
15025,32,February 2020,3030.56,-188.69,-5.86,4658,262060,Darkest Dungeon®,3563,6904,19285
15026,33,January 2020,3219.25,267.8,9.07,5386,262060,Darkest Dungeon®,3563,6904,19285
15027,34,December 2019,2951.45,276.65,10.34,5142,262060,Darkest Dungeon®,3563,6904,19285
15028,35,November 2019,2674.81,542.6,25.45,5108,262060,Darkest Dungeon®,3563,6904,19285
15029,36,October 2019,2132.21,433.91,25.55,3834,262060,Darkest Dungeon®,3563,6904,19285
15030,37,September 2019,1698.3,-468.57,-21.62,2856,262060,Darkest Dungeon®,3563,6904,19285
15031,38,August 2019,2166.87,-1114.72,-33.97,3724,262060,Darkest Dungeon®,3563,6904,19285
15032,39,July 2019,3281.59,-218.98,-6.26,6477,262060,Darkest Dungeon®,3563,6904,19285
15033,40,June 2019,3500.57,1317.53,60.35,7641,262060,Darkest Dungeon®,3563,6904,19285
15034,41,May 2019,2183.04,47.02,2.2,3522,262060,Darkest Dungeon®,3563,6904,19285
15035,42,April 2019,2136.01,-1211.09,-36.18,3434,262060,Darkest Dungeon®,3563,6904,19285
15036,43,March 2019,3347.1,-273.94,-7.57,6855,262060,Darkest Dungeon®,3563,6904,19285
15037,44,February 2019,3621.04,636.85,21.34,9330,262060,Darkest Dungeon®,3563,6904,19285
15038,45,January 2019,2984.19,540.46,22.12,5212,262060,Darkest Dungeon®,3563,6904,19285
15039,46,December 2018,2443.73,-674.29,-21.63,4883,262060,Darkest Dungeon®,3563,6904,19285
15040,47,November 2018,3118.03,130.14,4.36,6125,262060,Darkest Dungeon®,3563,6904,19285
15041,48,October 2018,2987.89,868.38,40.97,7370,262060,Darkest Dungeon®,3563,6904,19285
15042,49,September 2018,2119.52,-1143.76,-35.05,3638,262060,Darkest Dungeon®,3563,6904,19285
15043,50,August 2018,3263.28,-3456.6,-51.44,6142,262060,Darkest Dungeon®,3563,6904,19285
15044,51,July 2018,6719.88,1324.25,24.54,14184,262060,Darkest Dungeon®,3563,6904,19285
15045,52,June 2018,5395.64,3179.96,143.52,17719,262060,Darkest Dungeon®,3563,6904,19285
15046,53,May 2018,2215.67,-633.75,-22.24,3754,262060,Darkest Dungeon®,3563,6904,19285
15047,54,April 2018,2849.43,1078.7,60.92,7982,262060,Darkest Dungeon®,3563,6904,19285
15048,55,March 2018,1770.73,-398.23,-18.36,2946,262060,Darkest Dungeon®,3563,6904,19285
15049,56,February 2018,2168.95,-636.98,-22.7,3873,262060,Darkest Dungeon®,3563,6904,19285
15050,57,January 2018,2805.93,162.78,6.16,5448,262060,Darkest Dungeon®,3563,6904,19285
15051,58,December 2017,2643.15,-491.05,-15.67,5291,262060,Darkest Dungeon®,3563,6904,19285
15052,59,November 2017,3134.2,-224.26,-6.68,5646,262060,Darkest Dungeon®,3563,6904,19285
15053,60,October 2017,3358.46,1584.64,89.33,8476,262060,Darkest Dungeon®,3563,6904,19285
15054,61,September 2017,1773.82,-718.85,-28.84,3188,262060,Darkest Dungeon®,3563,6904,19285
15055,62,August 2017,2492.67,-4536.15,-64.54,4991,262060,Darkest Dungeon®,3563,6904,19285
15056,63,July 2017,7028.83,1891.87,36.83,17795,262060,Darkest Dungeon®,3563,6904,19285
15057,64,June 2017,5136.96,3733.9,266.13,19285,262060,Darkest Dungeon®,3563,6904,19285
15058,65,May 2017,1403.06,-207.12,-12.86,2415,262060,Darkest Dungeon®,3563,6904,19285
15059,66,April 2017,1610.18,73.41,4.78,3292,262060,Darkest Dungeon®,3563,6904,19285
15060,67,March 2017,1536.76,-1283.05,-45.5,3067,262060,Darkest Dungeon®,3563,6904,19285
15061,68,February 2017,2819.81,303.31,12.05,8414,262060,Darkest Dungeon®,3563,6904,19285
15062,69,January 2017,2516.5,742.09,41.82,5872,262060,Darkest Dungeon®,3563,6904,19285
15063,70,December 2016,1774.41,158.86,9.83,4737,262060,Darkest Dungeon®,3563,6904,19285
15064,71,November 2016,1615.55,463.68,40.25,3492,262060,Darkest Dungeon®,3563,6904,19285
15065,72,October 2016,1151.87,270.68,30.72,2762,262060,Darkest Dungeon®,3563,6904,19285
15066,73,September 2016,881.19,-102.37,-10.41,1561,262060,Darkest Dungeon®,3563,6904,19285
15067,74,August 2016,983.56,-672.57,-40.61,1674,262060,Darkest Dungeon®,3563,6904,19285
15068,75,July 2016,1656.13,164.86,11.05,4331,262060,Darkest Dungeon®,3563,6904,19285
15069,76,June 2016,1491.27,95.28,6.83,4163,262060,Darkest Dungeon®,3563,6904,19285
15070,77,May 2016,1395.99,246.11,21.4,4945,262060,Darkest Dungeon®,3563,6904,19285
15071,78,April 2016,1149.88,-933.0,-44.79,2611,262060,Darkest Dungeon®,3563,6904,19285
15072,79,March 2016,2082.88,-2499.97,-54.55,4109,262060,Darkest Dungeon®,3563,6904,19285
15073,80,February 2016,4582.85,-191.43,-4.01,10927,262060,Darkest Dungeon®,3563,6904,19285
15074,81,January 2016,4774.28,3447.68,259.89,14661,262060,Darkest Dungeon®,3563,6904,19285
15075,82,December 2015,1326.6,699.24,111.46,3543,262060,Darkest Dungeon®,3563,6904,19285
15076,83,November 2015,627.36,-686.6,-52.25,1906,262060,Darkest Dungeon®,3563,6904,19285
15077,84,October 2015,1313.96,822.68,167.46,4637,262060,Darkest Dungeon®,3563,6904,19285
15078,85,September 2015,491.28,-319.6,-39.41,1439,262060,Darkest Dungeon®,3563,6904,19285
15079,86,August 2015,810.88,-55.25,-6.38,2350,262060,Darkest Dungeon®,3563,6904,19285
15080,87,July 2015,866.13,-421.1,-32.71,2220,262060,Darkest Dungeon®,3563,6904,19285
15081,88,June 2015,1287.23,780.23,153.89,3060,262060,Darkest Dungeon®,3563,6904,19285
15082,89,May 2015,507.0,19.78,4.06,3257,262060,Darkest Dungeon®,3563,6904,19285
15083,90,April 2015,487.22,-960.08,-66.34,1011,262060,Darkest Dungeon®,3563,6904,19285
15084,91,March 2015,1447.3,-3354.8,-69.86,4360,262060,Darkest Dungeon®,3563,6904,19285
15085,92,February 2015,4802.1,4782.74,24702.24,13240,262060,Darkest Dungeon®,3563,6904,19285
15086,93,January 2015,19.36,19.03,5819.11,597,262060,Darkest Dungeon®,3563,6904,19285
15087,94,December 2014,0.33,,,3,262060,Darkest Dungeon®,3563,6904,19285
15088,0,October 2022,2.82,-0.1,-4.14,8,258180,Deus Ex: The Fall,2,4,407
15089,1,September 2022,2.94,0.25,9.08,9,258180,Deus Ex: The Fall,2,4,407
15090,2,August 2022,2.7,-0.7,-20.53,10,258180,Deus Ex: The Fall,2,4,407
15091,3,July 2022,3.4,-0.28,-7.66,12,258180,Deus Ex: The Fall,2,4,407
15092,4,June 2022,3.68,-0.02,-0.52,11,258180,Deus Ex: The Fall,2,4,407
15093,5,May 2022,3.7,0.23,6.49,13,258180,Deus Ex: The Fall,2,4,407
15094,6,April 2022,3.47,-0.59,-14.55,14,258180,Deus Ex: The Fall,2,4,407
15095,7,March 2022,4.06,0.66,19.38,15,258180,Deus Ex: The Fall,2,4,407
15096,8,February 2022,3.4,-0.55,-13.98,12,258180,Deus Ex: The Fall,2,4,407
15097,9,January 2022,3.96,0.47,13.58,13,258180,Deus Ex: The Fall,2,4,407
15098,10,December 2021,3.48,-0.74,-17.46,13,258180,Deus Ex: The Fall,2,4,407
15099,11,November 2021,4.22,0.85,25.36,13,258180,Deus Ex: The Fall,2,4,407
15100,12,October 2021,3.37,-0.57,-14.44,12,258180,Deus Ex: The Fall,2,4,407
15101,13,September 2021,3.94,-0.5,-11.19,14,258180,Deus Ex: The Fall,2,4,407
15102,14,August 2021,4.43,-0.19,-4.07,16,258180,Deus Ex: The Fall,2,4,407
15103,15,July 2021,4.62,0.44,10.42,14,258180,Deus Ex: The Fall,2,4,407
15104,16,June 2021,4.18,-0.14,-3.14,16,258180,Deus Ex: The Fall,2,4,407
15105,17,May 2021,4.32,-0.12,-2.78,17,258180,Deus Ex: The Fall,2,4,407
15106,18,April 2021,4.44,-0.81,-15.45,13,258180,Deus Ex: The Fall,2,4,407
15107,19,March 2021,5.25,0.28,5.69,21,258180,Deus Ex: The Fall,2,4,407
15108,20,February 2021,4.97,-1.33,-21.16,18,258180,Deus Ex: The Fall,2,4,407
15109,21,January 2021,6.31,-0.63,-9.08,21,258180,Deus Ex: The Fall,2,4,407
15110,22,December 2020,6.94,1.3,23.09,20,258180,Deus Ex: The Fall,2,4,407
15111,23,November 2020,5.63,1.78,46.04,21,258180,Deus Ex: The Fall,2,4,407
15112,24,October 2020,3.86,-0.72,-15.67,14,258180,Deus Ex: The Fall,2,4,407
15113,25,September 2020,4.58,-2.89,-38.75,17,258180,Deus Ex: The Fall,2,4,407
15114,26,August 2020,7.47,-0.18,-2.36,21,258180,Deus Ex: The Fall,2,4,407
15115,27,July 2020,7.65,0.23,3.15,28,258180,Deus Ex: The Fall,2,4,407
15116,28,June 2020,7.42,-4.07,-35.44,24,258180,Deus Ex: The Fall,2,4,407
15117,29,May 2020,11.49,6.13,114.48,50,258180,Deus Ex: The Fall,2,4,407
15118,30,April 2020,5.36,-0.42,-7.32,15,258180,Deus Ex: The Fall,2,4,407
15119,31,March 2020,5.78,1.93,49.98,21,258180,Deus Ex: The Fall,2,4,407
15120,32,February 2020,3.85,-0.34,-8.16,19,258180,Deus Ex: The Fall,2,4,407
15121,33,January 2020,4.2,-0.37,-8.01,15,258180,Deus Ex: The Fall,2,4,407
15122,34,December 2019,4.56,1.3,39.83,17,258180,Deus Ex: The Fall,2,4,407
15123,35,November 2019,3.26,-0.02,-0.49,11,258180,Deus Ex: The Fall,2,4,407
15124,36,October 2019,3.28,-0.1,-2.88,13,258180,Deus Ex: The Fall,2,4,407
15125,37,September 2019,3.38,-0.86,-20.4,12,258180,Deus Ex: The Fall,2,4,407
15126,38,August 2019,4.24,-0.95,-18.3,19,258180,Deus Ex: The Fall,2,4,407
